,Actual Markup,Ada Boosting,Ada Boosting Log,ElasticNet,ElasticNet Log,Face Value,Gradient Boosting,Gradient Boosting Log,Lasso,Lasso Log,Random Forest,Random Forest Log,Standard,Standard Log
2865,118.92857142857143,378.472274776879,77.31019980149891,183.1745856112764,80.32329563134186,-0.4734659821533167,157.970378410138,109.46654996941248,165.41829233640442,85.11302150086308,241.71290563866518,141.98818100654384,166.38472841742862,80.32329563134186
2866,125.73737373737374,253.51317741869784,61.61101732876044,-27.312909038261715,22.173536322592046,0.5969336819881933,71.27121980509747,40.31268463058254,-25.481682670254372,19.75826589131481,92.36332097344757,88.73640088690074,-22.428588113506237,22.173536322592046
2867,86.61538461538461,361.3273048057633,19.020303796495707,194.94388175210247,90.38516044660773,1.3686171607878865,87.29888972927596,59.70099570692145,135.78675421345713,62.044792180958,89.70025144968442,89.39596129647417,158.76674724548667,90.38516044660773
2868,154.69565217391303,361.3273048057633,77.31019980149891,103.71430589984914,186.4640152738232,-0.7223961366048307,274.99401975628007,154.11712124171964,115.3718369440274,164.91356270535957,215.62608695652176,183.69185680817282,117.39770209067137,186.4640152738232
2869,137.55555555555557,411.05934737157423,114.38704108562813,440.4510694752553,249.43067587857155,0.3728965429818307,121.81158981643404,101.63606106556578,675.6687062206388,92.79013948562383,230.76214852607714,128.63403633068407,691.0013449869645,249.43067587857155
2870,112.8440366972477,276.93745739989873,17.0016851712379,-13.267511893091566,31.67870476878886,-0.5108055053210439,74.95291194188793,84.73266423234124,-19.005331862231515,46.87399569128296,78.0412527090347,20.52514236956881,-21.44360426673336,31.67870476878886
2871,95.65217391304348,411.05934737157423,98.13353396002098,254.39232244974806,157.91024357614754,-0.7223961366048307,116.40132518554032,140.01985534331138,254.09264539783055,108.96447104419188,113.6519388083736,110.7463442661362,281.6339605477989,157.91024357614754
2872,260.0,479.27722991440226,77.31019980149891,265.10821491436565,97.17518530151713,-0.6228240748242251,164.04560768009915,125.39750610574174,262.65975535883445,85.6370064023329,200.9428923956101,183.512591935801,264.4050096834844,97.17518530151713
2873,144.24,331.7147686457852,107.50789240329303,233.1306819837879,85.281987214794,-0.6228240748242251,117.29675681515182,104.14904109562514,151.76734759625754,106.4280819110816,136.12341945773525,136.2772074794521,140.5869662890566,85.281987214794
2874,114.28571428571428,460.23197812874696,114.38704108562813,99.99869770747537,133.1401442385728,-0.8219681983854363,153.2121442936195,141.44522295511533,91.36992451935424,113.64818183566858,110.23809523809523,120.64397542012729,85.67508837646773,133.1401442385728
2875,-7.239999999999995,359.4845246136553,4.220776267073511,98.11161618205307,56.828051018099586,-0.6228240748242251,95.32933397922545,3.0168522696119995,90.57884179451287,92.15735944646441,58.23482784259056,1.7825394543379163,91.36150709330548,56.828051018099586
2876,41.22731201382887,361.3273048057633,61.61101732876044,75.86578329297603,73.28432096038307,1.0126470399222216,69.98591990786132,50.65467559530386,60.606082005114956,73.63668872297545,41.22731201382886,41.22731201382885,59.24266590398133,73.28432096038307
2877,84.0,407.1043704240219,114.38704108562813,222.5112523390275,139.96451014124168,-0.6228240748242251,156.26739125706592,116.78130876776046,257.7493453450843,128.88483980901103,90.53405128205128,108.39823239570347,259.6692636383965,139.96451014124168
2878,100.60000000000002,307.84395521652476,114.38704108562813,98.2782469506908,138.4096163225591,-0.12496376592119718,108.81524888651195,102.85305013147192,94.0191544272451,113.12382130188031,88.4890263981438,99.57548221457444,94.77865259283982,138.4096163225591
