artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,day_of_week,presale_length,days_on_sale,artist_count,avg_resale_min,avg_resale_max,min_source,max_source,min_markup%,max_markup%,avg_ticket_listings
"['Kamelot', 'Delain', 'Battle Beast']",2018-05-13 23:30:00,vvG1VZfiEe2_jB,Kamelot,,,HOUSE OF BLUES CONCERTS (HOB),2017-06-23 14:00:00,False,Revolution Live,26.121094,Ft Lauderdale,-80.146162,FL,29.0,29.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.4499999881']",109.9400024414,32.0,529.0,61.0,0.5008640289,98.88,65.38,7.0,47.0,"[135842.0, 78821.0, 37903.0]","[58.0, 56.0, 59.0]",84188.66666666667,57.666666666666664,0,157,6,0.0,166.0,3.0,63.19,313.94,Both,Both,117.89655172413794,982.551724137931,39.5
['Take Me To the River Live'],2018-02-04 00:30:00,vvG1VZfnx0VbeI,Take Me To The River: Memphis Soul and R&B Revue,,,PROMOTED BY VENUE,2017-06-02 14:00:00,False,Parker Playhouse,26.134246,Ft Lauderdale,-80.136172,FL,88.5,42.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4699999988'],165.4299926758,63.0,430.0,75.0,0.5242400169,,,,,[nan],[nan],136224.0,61.333333333333336,1,59,6,0.0,187.0,1.0,75.0,430.0,SG,SG,76.47058823529412,385.8757062146893,63.0
['Cherry Poppin Daddies'],2018-03-22 00:00:00,vvG1VZflQqUtj7,Cherry Poppin Daddies,2017-06-23 02:00:00,2017-06-22 14:00:00,PROMOTED BY VENUE,2017-06-23 14:00:00,False,Parker Playhouse,26.134246,Ft Lauderdale,-80.136172,FL,35.5,21.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],107.6200027466,58.0,455.0,66.0,0.5242400169,125.72,73.3,6.0,28.0,[18518.0],[43.0],18518.0,43.0,0,105,3,0.5,167.0,1.0,69.65,290.36,Both,Both,223.95348837209306,717.9154929577466,43.0
['Alexandre Pires'],2018-02-15 01:00:00,vvG1VZfg0zrXuK,Alexandre Pires,,,LIVE NATION MUSIC,2017-10-27 14:00:00,False,The Fillmore Miami Beach at Jackie Gleason Theater,25.792917,Miami Beach,-80.13314,FL,298.0,48.0,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],292.0,54.0,559.0,91.0,0.6175829768,,,,,[117517.0],[60.0],117517.0,60.0,0,70,3,0.0,40.0,1.0,91.0,559.0,SG,SG,89.58333333333334,87.58389261744966,54.0
['Cody Jinks'],2018-02-15 00:30:00,vvG1VZfMo8eiet,Cody Jinks,2018-02-14 22:30:00,2017-12-01 15:00:00,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,27.0,27.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5'],55.0,28.0,529.0,48.0,0.4677299857,126.1,49.88,10.0,44.0,[62242.0],[65.0],62242.0,65.0,0,70,3,75.3125,5.0,1.0,48.94,327.55,Both,Both,81.25925925925925,1113.148148148148,36.0
['Nahko'],2018-03-17 23:00:00,vvG1VZfVH4d5Xt,Nahko - My Name is Bear,,,PROMOTED BY VENUE,2017-10-20 14:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",63.0,30.0,529.0,50.0,0.4677299857,155.5,51.47,8.0,56.0,[8620.0],[57.0],8620.0,57.0,0,100,5,0.0,47.0,1.0,50.735,342.25,Both,Both,102.93999999999998,1269.0,43.0
"['Silverstein', 'Tonight Alive']",2018-02-13 23:00:00,vvG1VZfVHvZhh4,Silverstein & Tonight Alive,,,PROMOTED BY VENUE,2017-10-16 20:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,20.0,20.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.4099999964']",91.0,21.0,529.0,40.0,0.4677299857,91.28,87.53,3.0,23.0,"[223601.0, 189767.0]","[65.0, 62.0]",206684.0,63.5,0,68,1,0.0,51.0,2.0,63.765,310.14,Both,Both,218.825,1450.7,22.0
['Get the Led Out'],2018-03-16 00:00:00,vvG1VZfclCo_nu,Get the Led Out,,,PROMOTED BY VENUE,2017-06-30 14:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,30.0,30.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4699999988'],66.0,23.0,529.0,56.0,0.4677299857,59.63,59.61,2.0,14.0,[nan],[nan],3176.0,36.0,1,99,4,0.0,159.0,1.0,57.805,294.315,Both,Both,92.68333333333332,881.05,18.5
['Gaelic Storm'],2018-02-02 00:30:00,vvG1VZfggo3DBu,Gaelic Storm,,,PROMOTED BY VENUE,2017-11-03 14:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,20.0,20.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5299999714'],55.0,31.0,529.0,39.0,0.4677299857,71.5,47.84,4.0,34.0,[34004.0],[49.0],34004.0,49.0,0,57,4,0.0,33.0,1.0,43.42,300.25,Both,Both,117.10000000000001,1401.25,32.5
['Betty Who'],2018-03-30 23:30:00,vvG1VZfMpne1vS,Betty Who,2017-12-01 03:00:00,2017-11-28 15:00:00,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,20.0,20.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],87.3300018311,51.0,532.0,40.0,0.4677299857,118.88,41.26,10.0,66.0,[104094.0],[71.0],104094.0,71.0,0,113,4,2.5,8.0,1.0,40.629999999999995,325.44,Both,Both,103.14999999999999,1527.2,58.5
['G. Love & Special Sauce'],2018-02-09 00:30:00,vvG1VZfMNfNasO,G. Love & Special Sauce,,,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,24.99,24.99,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.4499999881']",232.3699951172,19.0,828.0,50.0,0.4677299857,140.48,137.57,4.0,29.0,[73756.0],[56.0],73756.0,56.0,0,64,4,0.0,5.0,1.0,93.785,484.24,Both,Both,275.2901160464186,1837.735094037615,24.0
"['The Green', 'Sammy J', 'Leilani Wolfgramm']",2018-02-03 00:30:00,vvG1VZfVfAOmJ5,The Green Marching Orders Tour,2018-01-29 03:00:00,2017-10-13 14:00:00,PROMOTED BY VENUE,2017-10-13 14:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,20.0,20.0,Other,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4099999964']",148.5,16.0,532.0,43.0,0.4677299857,121.28,116.24,3.0,22.0,"[49891.0, 1182.0, 5140.0]","[59.0, 28.0, 42.0]",18737.666666666668,43.0,0,58,5,107.54166666666667,54.0,3.0,79.62,326.64,Both,Both,298.1,1533.1999999999998,19.0
['Spafford'],2018-02-01 00:30:00,vvG1VZfU27-5Tf,Spafford,,,PROMOTED BY VENUE,2017-11-10 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,15.0,15.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4699999988'],170.8500061035,20.0,532.0,31.0,0.4677299857,147.68,147.65,2.0,15.0,[7381.0],[43.0],7381.0,43.0,0,56,3,0.0,26.0,1.0,89.325,339.84000000000003,Both,Both,495.5,2165.6000000000004,17.5
['The Expendables'],2018-02-25 01:00:00,vvG1VZfU9mk1wI,The Expendables,2018-02-19 01:00:00,2017-11-10 15:00:00,PROMOTED BY VENUE,2017-11-10 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,19.0,19.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3899999857'],62.0,27.0,529.0,39.0,0.4677299857,60.1,60.08,2.0,14.0,[89455.0],[57.0],89455.0,57.0,0,80,6,100.41666666666667,26.0,1.0,49.54,294.55,Both,Both,160.73684210526315,1450.2631578947369,20.5
['L.A. Guns'],2018-02-18 00:30:00,vvG1VZfU0hRr6q,L.A. Guns with Tracii Guns & Phil Lewis,,,PROMOTED BY VENUE,2017-11-17 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],109.0,10.0,529.0,45.0,0.4677299857,,,,,[77685.0],[49.0],77685.0,49.0,0,73,6,0.0,19.0,1.0,45.0,529.0,SG,SG,125.0,2545.0,10.0
['Ambrosia'],2018-04-07 00:00:00,vvG1VZfSK6Kn50,Jazziz One Nite Stand Featuring Ambrosia,,,PROMOTED BY VENUE,2017-09-20 20:10:00,False,Boca Raton Resort & Club,26.3427923,Boca Raton,-80.0804253,FL,187.25,160.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.0']",407.4400024414,9.0,704.0,242.0,0.0,,,,,[43971.0],[53.0],43971.0,53.0,0,121,5,0.0,77.0,1.0,242.0,704.0,SG,SG,50.77881619937694,275.96795727636845,9.0
['Phillip Phillips'],2018-03-04 01:00:00,vvG1VZfMDoTHKn,Phillip Phillips - The Magnetic Tour,2017-12-08 03:00:00,2017-12-05 17:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-08 15:00:00,False,Revolution Live,26.121094,Ft Lauderdale,-80.146162,FL,25.5,25.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],95.5,2.0,98.0,93.0,0.5008640289,,,,,[389632.0],[67.0],389632.0,67.0,0,87,6,2.4166666666666665,1.0,1.0,93.0,98.0,SG,SG,264.70588235294116,284.3137254901961,2.0
['Dick Dale'],2018-04-14 00:00:00,vvG1VZfUQ3RtoM,Guitar Legend Dick Dale,,,PROMOTED BY VENUE,2017-11-10 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,35.0,35.0,Rock,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],72.0,19.0,529.0,62.0,0.4677299857,,,,,[37765.0],[52.0],37765.0,52.0,0,128,5,0.0,26.0,1.0,62.0,529.0,SG,SG,77.14285714285715,1411.4285714285713,19.0
['Dead Horses'],2018-04-22 23:00:00,vvG1VZfR3WTDHa,Dead Horses,,,PROMOTED BY VENUE,2017-08-11 14:00:00,False,Mary N. Porter Riverview Ballroom,26.11965942,Fort Lauderdale,-80.14939117,FL,20.0,20.0,Folk,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.4399999976'],39.0,3.0,40.0,37.0,0.0,,,,,[2160.0],[31.0],2160.0,31.0,0,136,6,0.0,117.0,1.0,37.0,40.0,SG,SG,85.0,100.0,3.0
['The Oh Hellos'],2018-04-15 23:30:00,vvG1VZfMMaqneK,The Oh Hellos,2017-12-08 03:00:00,2017-12-05 15:00:00,PROMOTED BY VENUE,2017-12-08 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,15.0,15.0,Folk,Folk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4699999988'],103.0,1.0,103.0,103.0,0.4677299857,,,,,[94048.0],[63.0],94048.0,63.0,0,129,6,2.5,1.0,1.0,103.0,103.0,SG,SG,586.6666666666666,586.6666666666666,1.0
['Fleet Foxes'],2018-03-05 01:00:00,vvG1VZfMBBUlcC,Fleet Foxes,2017-12-08 03:00:00,2017-12-06 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Fillmore Miami Beach at Jackie Gleason Theater,25.792917,Miami Beach,-80.13314,FL,59.5,40.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,708.1,96.1,25.0,121.0,[614605.0],[73.0],614605.0,73.0,0,88,0,1.5000000000000002,0.0,1.0,96.1,708.1,SH,SH,137.28395061728392,1090.0840336134454,121.0
['J Boog'],2018-03-16 23:30:00,vvG1VZfUVfLGKf,J Boog,2018-03-12 02:00:00,2017-12-08 15:00:00,PROMOTED BY VENUE,2017-11-17 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,18.0,18.0,Other,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],95.0,26.0,529.0,40.0,0.4677299857,175.32,72.48,7.0,43.0,[104518.0],[62.0],104518.0,62.0,0,99,4,93.45833333333334,-2.0,1.0,56.24,352.15999999999997,Both,Both,212.44444444444443,1856.4444444444443,34.5
['Christine Ebersole'],2018-03-25 00:00:00,vvG1VZfUkpLIwv,Broadway Concert Series - Christine Ebersole,,,PROMOTED BY VENUE,2018-01-05 15:00:00,False,Parker Playhouse,26.134246,Ft Lauderdale,-80.136172,FL,67.0,37.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],217.5,24.0,368.0,182.0,0.5242400169,,,,,[1246.0],[32.0],1246.0,32.0,0,108,6,0.0,-30.0,1.0,182.0,368.0,SG,SG,391.8918918918919,449.25373134328356,24.0
['Fortunate Youth'],2018-03-31 23:30:00,vvG1VZfMSv0yr8,Fortunate Youth,,,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Culture Room,26.166888,Ft Lauderdale,-80.117058,FL,18.0,18.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],41.0,1.0,41.0,41.0,0.4677299857,,,,,[25493.0],[53.0],25493.0,53.0,0,114,5,0.0,5.0,1.0,41.0,41.0,SG,SG,127.77777777777777,127.77777777777777,1.0
['Keller Williams'],2018-04-07 00:00:00,vvG1VZfUBMRnGL,Keller Williams,,,HOUSE OF BLUES CONCERTS (HOB),2017-12-01 15:00:00,False,Revolution Live,26.121094,Ft Lauderdale,-80.146162,FL,20.5,20.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],50.0,1.0,50.0,50.0,0.5008640289,,,,,[39932.0],[52.0],39932.0,52.0,0,121,5,0.0,5.0,1.0,50.0,50.0,SG,SG,143.90243902439025,143.90243902439025,1.0
"['Juanes', 'Mon Laferte']",2018-04-20 23:30:00,16eFZfUx8G7MFEJ,Juanes: Amarte Tour with Mon Laferte,2017-12-08 03:00:00,2017-12-05 15:00:00,Other,2017-12-08 15:00:00,False,Amway Center,28.539293,Orlando,-81.383957,FL,471.5,36.95,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5199999809', '0.5400000215']",210.0,487.0,1272.0,78.0,0.7524049878,1342.47,82.1,134.0,493.0,"[961096.0, 1056180.0]","[82.0, 79.0]",1008638.0,80.5,0,134,4,2.5,1.0,2.0,80.05,1307.2350000000001,Both,Both,116.64411366711771,177.25026511134678,490.0
"['Lana Del Rey', 'Kali Uchis']",2018-02-03 01:00:00,1kFOvKuyGAGb_7i,Lana Del Rey,2017-10-02 02:00:00,2017-09-29 14:00:00,LIVE NATION MUSIC,2017-10-02 14:00:00,False,Amway Center,28.539293,Orlando,-81.383957,FL,391.5,36.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.75', '0.7200000286']",157.0,1231.0,1210.0,58.0,0.7524049878,1202.5,63.06,279.0,972.0,"[5546284.0, 185189.0]","[87.0, 78.0]",2865736.5,82.5,0,58,5,2.5,68.0,2.0,60.53,1206.25,Both,Both,65.83561643835617,208.10983397190293,1101.5
['Romeo Santos'],2018-03-14 00:00:00,1AeFZfUGkT0Y_Vc,The King Romeo Santos,2018-03-14 00:00:00,2017-11-21 15:00:00,Other,2017-11-24 15:00:00,False,Amway Center,28.539293,Orlando,-81.383957,FL,571.5,36.5,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.75'],191.0,1341.0,993.0,72.0,0.7524049878,1549.3,75.7,246.0,1178.0,[3009157.0],[86.0],3009157.0,86.0,0,97,2,112.375,15.0,1.0,73.85,1271.15,Both,Both,102.32876712328765,122.42344706911639,1259.5
"['Willie Nelson', 'Los Lonely Boys']",2018-02-17 23:00:00,1AeFZfgGkDjdBuv,Willie Nelson,2017-11-07 03:00:00,2017-11-03 14:00:00,PROMOTED BY VENUE,2017-11-07 18:00:00,False,Space Coast Daily Park,28.255011,Viera,-80.735935,FL,149.0,29.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.6399999857']",196.0,115.0,616.0,60.0,0.0,,,,,"[459422.0, 30425.0]","[73.0, 50.0]",244923.5,61.5,0,72,5,3.5416666666666665,33.0,2.0,60.0,616.0,SG,SG,106.89655172413792,313.42281879194627,115.0
"['WJRR Earthday Birthday', 'Shinedown', 'Three Days Grace', 'Seether', 'Starset', 'Fozzy', '10 Years', 'Powerman 5000']",2018-04-21 15:00:00,1AeFZfgGkTQIa4V,101.1 Wjrr's Earthday Birthday 25,2017-11-13 04:45:00,2017-11-10 15:00:00,PROMOTED BY VENUE,2017-11-13 15:00:00,False,Central Florida Fairgrounds,28.55557,Orlando,-81.437971,FL,165.0,55.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.5', '0.5299999714', '0.6100000143', '0.5899999738', '0.5500000119', '0.4699999988', '0.5500000119']",95.5,52.0,529.0,66.0,0.5953720212,,,,,"[nan, 1011038.0, 1675145.0, 858398.0, 210003.0, 46981.0, 157749.0, 119334.0]","[nan, 76.0, 80.0, 74.0, 70.0, 57.0, 63.0, 56.0]",582664.0,68.0,1,135,5,2.5729166666666665,26.0,8.0,66.0,529.0,SG,SG,20.0,220.6060606060606,52.0
"['Nicky Jam & Plan B', 'Nicky Jam', 'Plan B']",2018-02-12 01:00:00,17FOv3G61Jw4IPg,"Nicky Jam & Plan B ""el Ganador""",,,PROMOTED BY VENUE,2017-05-19 14:00:00,False,Amway Center,28.539293,Orlando,-81.383957,FL,140.5,40.5,World,Latin,"{'id': 'KZFzBErXgnZfZ7vA6J', 'name': 'Concert'}","['0.6100000143', '0.6399999857']",185.5,317.0,649.0,78.0,0.7524049878,1000.9,75.7,88.0,427.0,"[nan, 3156110.0, 615369.0]","[nan, 92.0, 75.0]",1885739.5,83.5,1,67,0,0.0,201.0,3.0,76.85,824.95,Both,Both,89.75308641975307,487.15302491103205,372.0
"[""Why Don't We""]",2018-04-02 22:00:00,1AeFZfSGkw-ut2s,Why Don't We - The Invitation Tour,,,HOUSE OF BLUES CONCERTS (HOB),2017-10-07 14:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,35.0,29.5,Pop,Pop,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.6100000143'],125.0,65.0,11046.0,58.0,0.5426189899,10814.5,57.87,38.0,193.0,[366670.0],[76.0],366670.0,76.0,0,116,0,0.0,60.0,1.0,57.935,10930.25,Both,Both,96.38983050847459,31129.285714285714,129.0
"['Jacob Sartorius', 'Zach Clayton', 'Hayden Summerall', 'Luna Blaise']",2018-02-04 21:30:00,1AeFZfSGkUUAQa9,Jacob Sartorius - The Left Me Hangin' Tour,2017-10-06 02:00:00,2017-10-03 14:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-06 14:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,35.0,16.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7vAd7', 'name': 'Musician'}","['0.4900000095', '0.4699999988']",61.0,52.0,525.0,47.0,0.5426189899,114.64,47.8,17.0,97.0,"[390310.0, 67417.0, 7818.0, 11250.0]","[64.0, 50.0, 53.0, 35.0]",119198.75,50.5,0,59,6,2.5,64.0,4.0,47.4,319.82,Both,Both,187.27272727272725,813.7714285714285,74.5
['Maluma'],2018-05-20 23:00:00,1AeFZfgGknUCy63,Maluma,2017-11-21 14:59:00,2017-11-20 15:00:00,PROMOTED BY VENUE,2017-11-21 15:00:00,False,Amway Center,28.539293,Orlando,-81.383957,FL,140.5,50.5,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6999999881'],236.0,789.0,1147.0,80.0,0.7524049878,482.5,88.89,102.0,411.0,[5522446.0],[92.0],5522446.0,92.0,0,164,6,0.9993055555555556,16.0,1.0,84.445,814.75,Both,Both,67.2178217821782,479.8932384341637,600.0
['AJR'],2018-02-13 23:30:00,1AxZAuEGkd4gQLX,AJR: THE CLICK TOUR,2017-11-17 03:00:00,2017-11-13 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-17 15:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,88.75,18.0,Pop,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5'],66.0,47.0,529.0,33.0,0.5426189899,174.1,34.72,14.0,67.0,[245103.0],[76.0],245103.0,76.0,0,68,1,3.5,23.0,1.0,33.86,351.55,Both,Both,88.1111111111111,296.11267605633805,57.0
"['Montell Jordan', 'C+C Music Factory', 'Tone Loc', 'Robin S.', 'Rob Base', 'Amber', 'Crystal Waters', 'Snap', 'Color Me Badd', 'Giggles']",2018-03-11 01:00:00,1AxZAGdGkeitypr,Totally 90's Tour,,,PROMOTED BY VENUE,2017-08-07 14:00:00,False,Silver Spurs Arena At Osceola Heritage Park,28.298562,Kissimmee,-81.367836,FL,77.0,37.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5099999905', '0.4600000083', '0.4199999869', '0.4300000072', '0.4300000072']",86.5,134.0,385.0,69.0,0.5569210052,,,,,"[144207.0, 34322.0, 40786.0, 15345.0, 17336.0, 148044.0, 19041.0, 50434.0, 66307.0, 2264.0]","[63.0, 56.0, 50.0, 59.0, 49.0, 68.0, 59.0, 59.0, 54.0, 26.0]",53808.6,54.3,0,94,6,0.0,121.0,10.0,69.0,385.0,SG,SG,86.48648648648648,400.0,134.0
['Ricardo Montaner'],2018-03-10 01:00:00,1AxZAuJGkdJvtHT,Ricardo Montaner,2017-11-10 03:00:00,2017-11-09 15:00:00,PROMOTED BY VENUE,2017-11-10 15:00:00,False,Hard Rock Live Orlando,28.473773,Orlando,-81.468224,FL,300.0,59.0,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,703.3,146.5,22.0,95.0,[528921.0],[73.0],528921.0,73.0,0,93,5,0.5,27.0,1.0,146.5,703.3,SH,SH,148.3050847457627,134.4333333333333,95.0
"['Blues Traveler', 'Los Colognes']",2018-02-11 00:00:00,1AxZAu7GkeliyG2,Blues Traveler - 30th Anniversary Tour,2017-10-13 02:00:00,2017-10-10 14:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-13 14:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,34.0,24.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4499999881']",101.3799972534,39.0,532.0,39.0,0.5426189899,242.49,41.8,9.0,52.0,"[128673.0, 2389.0]","[60.0, 34.0]",65531.0,47.0,0,66,6,2.5,57.0,2.0,40.4,387.245,Both,Both,68.33333333333333,1038.9558823529412,45.5
"['Excision', 'Liquid Stranger', 'Dion Timmer', 'Monxx']",2018-02-12 00:30:00,1FFOvK8N3vZ7Ge56,HOB and Disco Donnie Present Excision,2017-11-24 03:00:00,2017-11-23 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-21 15:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,43.0,33.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5199999809']",79.0,17.0,529.0,64.0,0.5426189899,75.7,70.88,3.0,18.0,"[245665.0, 47392.0, 14038.0, 4107.0]","[65.0, 54.0, 56.0, 38.0]",77800.5,53.25,0,67,0,0.5,13.0,4.0,67.44,302.35,Both,Both,104.36363636363635,603.139534883721,17.5
['JJ Grey & Mofro'],2018-02-10 00:30:00,1AeFZfUGkIYNjP_,JJ Grey & Mofro,2017-11-17 03:00:00,2017-11-16 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-17 15:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,37.25,22.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5099999905', '0.5099999905', '0.5099999905']",162.5,30.0,529.0,42.0,0.5426189899,172.9,171.27,3.0,20.0,[58935.0],[54.0],58935.0,54.0,0,65,5,0.5,20.0,1.0,106.635,350.95,Both,Both,384.70454545454544,842.1476510067114,25.0
"['Buddy Guy', 'Jimmie Vaughan', 'Quinn Sullivan']",2018-04-06 23:00:00,1AxZAusGkdMxD3v,Buddy Guy,2017-12-01 03:00:00,2017-11-30 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-01 15:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,49.5,39.5,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4799999893', '0.4300000072']",100.5,24.0,529.0,79.0,0.5426189899,138.1,91.28,8.0,52.0,"[276829.0, 26850.0, 3870.0]","[59.0, 44.0, 30.0]",102516.33333333333,44.333333333333336,0,120,4,0.5,6.0,3.0,85.14,333.55,Both,Both,115.54430379746836,573.8383838383838,38.0
['Uriah Heep'],2018-02-15 00:00:00,1AeFZfMGkRkc_E7,Uriah Heep,2017-12-01 03:00:00,2017-11-30 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-01 15:00:00,False,House of Blues Orlando,28.370393,Orlando,-81.504616,FL,34.75,24.75,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,182.02,182.0,2.0,16.0,[138783.0],[57.0],138783.0,57.0,0,70,3,0.5,6.0,1.0,182.0,182.02,SH,SH,635.3535353535353,423.7985611510791,16.0
